dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
sim-42.Network6_cont.continuous;0.5675675675675675;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;5;5;0.4;0.25;0.3077;0.0;73.52;Sun Mar 12 12:25:33 2023
sim-11.Network7_amp.continuous;0.4193548387096774;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.7143;0.3333;0.5556;6;7;0.2857;0.3333;0.3077;0.0;33.94;Sun Mar 12 12:25:34 2023
sim-47.Network6_amp.continuous;0.4054054054054054;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.875;0.05;2;6;0.8333;0.625;0.7143;0.5;153.65;Sun Mar 12 12:25:35 2023
sim-60.Network6_cont.continuous;0.6081081081081081;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;4;5;0.6;0.375;0.4615;0.125;45.67;Sun Mar 12 12:25:35 2023
sim-06.Network7_amp.continuous;0.3548387096774194;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.3333;0.3333;5;5;0.4;0.3333;0.3636;0.0;47.24;Sun Mar 12 12:25:39 2023
sim-07.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.6667;0.1111;2;5;0.8;0.6667;0.7273;0.5;46.61;Sun Mar 12 12:25:40 2023
sim-29.Network6_amp.continuous;0.3918918918918919;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.1429;1.0;0.05;1;7;0.8571;0.75;0.8;0.625;184.48;Sun Mar 12 12:25:42 2023
sim-19.Network7_amp.continuous;0.4193548387096774;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.3333;0.2222;5;4;0.5;0.3333;0.4;0.0;28.85;Sun Mar 12 12:25:42 2023
sim-14.Network6_cont.continuous;0.527027027027027;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.8571;0.375;0.3;9;7;0.1429;0.125;0.1333;0.0;119.43;Sun Mar 12 12:25:42 2023
sim-03.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.3333;0.3333;5;5;0.4;0.3333;0.3636;0.0;52.51;Sun Mar 12 12:25:42 2023
sim-57.Network6_cont.continuous;0.6486486486486487;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;4;5;0.8;0.5;0.6154;0.375;61.51;Sun Mar 12 12:25:43 2023
sim-11.Network6_cont.continuous;0.5405405405405406;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;124.9;Sun Mar 12 12:25:44 2023
sim-02.Network7_amp.continuous;0.6451612903225806;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.6667;0.1111;2;5;0.8;0.6667;0.7273;0.5;58.74;Sun Mar 12 12:25:48 2023
sim-09.Network6_cont.continuous;0.581081081081081;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.875;0.0;2;5;1.0;0.625;0.7692;0.625;131.34;Sun Mar 12 12:25:49 2023
sim-04.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;58.25;Sun Mar 12 12:25:50 2023
sim-28.Network6_cont.continuous;0.3243243243243243;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;118.85;Sun Mar 12 12:25:56 2023
sim-35.Network7_amp.continuous;0.6129032258064516;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;22.45;Sun Mar 12 12:25:58 2023
sim-36.Network6_cont.continuous;0.581081081081081;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;108.94;Sun Mar 12 12:26:01 2023
sim-15.Network7_amp.continuous;0.5483870967741935;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;1.0;0.0;0.4444;6;4;0.0;0.0;nan;0.0;59.2;Sun Mar 12 12:26:04 2023
sim-05.Network7_amp.continuous;0.4516129032258064;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.3333;0.4444;5;6;0.3333;0.3333;0.3333;0.0;73.02;Sun Mar 12 12:26:05 2023
sim-52.Network6_cont.continuous;0.4189189189189189;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;4;5;0.8;0.5;0.6154;0.375;95.43;Sun Mar 12 12:26:06 2023
sim-08.Network7_amp.continuous;0.5806451612903226;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.3333;0.1111;4;3;0.6667;0.3333;0.4444;0.1667;70.38;Sun Mar 12 12:26:06 2023
sim-21.Network7_amp.continuous;0.3548387096774194;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;51.82;Sun Mar 12 12:26:06 2023
sim-51.Network6_cont.continuous;0.3108108108108108;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;5;5;0.4;0.25;0.3077;0.0;97.56;Sun Mar 12 12:26:07 2023
sim-10.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;67.21;Sun Mar 12 12:26:07 2023
sim-14.Network7_amp.continuous;0.4838709677419355;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5714;0.5;0.4444;4;7;0.4286;0.5;0.4615;0.0;64.6;Sun Mar 12 12:26:07 2023
sim-17.Network7_amp.continuous;0.3548387096774194;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.3333;0.4444;4;6;0.3333;0.3333;0.3333;0.0;58.61;Sun Mar 12 12:26:10 2023
sim-54.Network6_cont.continuous;0.5675675675675675;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.625;0.0;4;3;1.0;0.375;0.5455;0.375;93.38;Sun Mar 12 12:26:11 2023
sim-16.Network7_amp.continuous;0.4838709677419355;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.75;0.1667;0.3333;5;4;0.25;0.1667;0.2;0.0;60.2;Sun Mar 12 12:26:11 2023
sim-23.Network7_amp.continuous;0.6774193548387096;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;61.68;Sun Mar 12 12:26:17 2023
sim-59.Network6_cont.continuous;0.6216216216216216;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.875;0.0;2;5;1.0;0.625;0.7692;0.625;92.78;Sun Mar 12 12:26:17 2023
sim-36.Network7_amp.continuous;0.6129032258064516;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.6667;0.1111;3;5;0.8;0.6667;0.7273;0.5;38.28;Sun Mar 12 12:26:18 2023
sim-44.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;4;5;0.6;0.5;0.5455;0.1667;31.01;Sun Mar 12 12:26:20 2023
sim-50.Network6_cont.continuous;0.3378378378378378;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;112.08;Sun Mar 12 12:26:20 2023
sim-32.Network7_amp.continuous;0.4516129032258064;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;48.6;Sun Mar 12 12:26:22 2023
sim-37.Network7_amp.continuous;0.6451612903225806;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.8333;0.1111;1;6;0.8333;0.8333;0.8333;0.6667;43.15;Sun Mar 12 12:26:24 2023
sim-39.Network7_amp.continuous;0.3548387096774194;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;41.97;Sun Mar 12 12:26:24 2023
sim-24.Network7_amp.continuous;0.6129032258064516;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.3333;0.3333;4;5;0.4;0.3333;0.3636;0.0;62.42;Sun Mar 12 12:26:25 2023
sim-20.Network7_amp.continuous;0.4193548387096774;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;73.39;Sun Mar 12 12:26:28 2023
sim-33.Network7_amp.continuous;0.5806451612903226;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.3333;0.2222;4;4;0.5;0.3333;0.4;0.0;54.39;Sun Mar 12 12:26:29 2023
sim-41.Network7_amp.continuous;0.5483870967741935;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;46.63;Sun Mar 12 12:26:29 2023
sim-48.Network6_cont.continuous;0.4594594594594595;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.5;0.05;6;3;0.6667;0.25;0.3636;0.125;120.92;Sun Mar 12 12:26:30 2023
sim-49.Network6_amp.continuous;0.4054054054054054;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;207.86;Sun Mar 12 12:26:30 2023
sim-43.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.3333;0.4444;5;6;0.3333;0.3333;0.3333;0.0;47.87;Sun Mar 12 12:26:33 2023
sim-08.Network6_cont.continuous;0.2567567567567567;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;5;5;0.6;0.375;0.4615;0.125;175.39;Sun Mar 12 12:26:33 2023
sim-45.Network6_cont.continuous;0.4324324324324324;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.8;0.375;0.2;8;5;0.2;0.125;0.1538;0.0;128.41;Sun Mar 12 12:26:34 2023
sim-57.Network4_amp.continuous;0.5795918367346938;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4444;0.6842;0.1538;11;9;0.5556;0.2632;0.3571;0.0526;555.86;Sun Mar 12 12:26:37 2023
sim-42.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;54.77;Sun Mar 12 12:26:38 2023
sim-25.Network7_amp.continuous;0.5483870967741935;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5714;0.6667;0.6154;0.1667;76.32;Sun Mar 12 12:26:39 2023
sim-52.Network4_amp.continuous;0.8;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2857;0.6842;0.0769;11;7;0.7143;0.2632;0.3846;0.1579;568.05;Sun Mar 12 12:26:40 2023
sim-52.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;36.01;Sun Mar 12 12:26:42 2023
sim-08.Network7_cont.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.2;0.6667;0.1111;2;5;0.8;0.6667;0.7273;0.5;17.37;Sun Mar 12 12:26:42 2023
sim-49.Network7_amp.continuous;0.4193548387096774;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.3333;0.3333;4;5;0.4;0.3333;0.3636;0.0;41.09;Sun Mar 12 12:26:43 2023
sim-04.Network7_cont.continuous;0.3870967741935484;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;1.0;0.0;0.4444;6;4;0.0;0.0;nan;0.0;23.3;Sun Mar 12 12:26:43 2023
sim-48.Network7_amp.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6;0.3333;0.3333;4;5;0.4;0.3333;0.3636;0.0;46.83;Sun Mar 12 12:26:45 2023
sim-09.Network7_cont.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.3333;0.4444;5;6;0.3333;0.3333;0.3333;0.0;21.67;Sun Mar 12 12:26:47 2023
sim-12.Network7_amp.continuous;0.6774193548387096;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;107.05;Sun Mar 12 12:26:49 2023
sim-30.Network7_amp.continuous;0.3870967741935484;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.8333;0.1667;0.5556;7;6;0.1667;0.1667;0.1667;0.0;78.63;Sun Mar 12 12:26:50 2023
sim-06.Network7_cont.continuous;0.5806451612903226;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.3333;0.2222;5;4;0.5;0.3333;0.4;0.0;27.81;Sun Mar 12 12:26:50 2023
sim-45.Network7_amp.continuous;0.6451612903225806;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;61.68;Sun Mar 12 12:26:51 2023
sim-29.Network7_amp.continuous;0.4193548387096774;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.3333;3;6;0.5;0.5;0.5;0.0;82.33;Sun Mar 12 12:26:53 2023
sim-58.Network6_cont.continuous;0.7297297297297297;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.0;0.625;0.0;4;3;1.0;0.375;0.5455;0.375;131.99;Sun Mar 12 12:26:55 2023
sim-51.Network7_amp.continuous;0.6129032258064516;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;50.91;Sun Mar 12 12:26:56 2023
sim-38.Network4_amp.continuous;0.5387755102040817;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5385;0.7368;0.2692;11;13;0.4615;0.3158;0.375;0.0;599.47;Sun Mar 12 12:26:57 2023
sim-58.Network7_amp.continuous;0.6129032258064516;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.3333;3;6;0.5;0.5;0.5;0.0;48.09;Sun Mar 12 12:26:59 2023
sim-60.Network7_amp.continuous;0.4838709677419355;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.75;0.1667;0.3333;5;4;0.25;0.1667;0.2;0.0;47.7;Sun Mar 12 12:26:59 2023
sim-34.Network6_amp.continuous;0.4729729729729729;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4286;0.75;0.15;4;7;0.5714;0.5;0.5333;0.125;259.1;Sun Mar 12 12:27:02 2023
sim-46.Network7_amp.continuous;0.5483870967741935;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.3333;3;6;0.5;0.5;0.5;0.0;73.07;Sun Mar 12 12:27:03 2023
sim-55.Network7_amp.continuous;0.5483870967741935;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.75;0.1667;0.3333;5;4;0.25;0.1667;0.2;0.0;57.43;Sun Mar 12 12:27:04 2023
sim-39.Network6_cont.continuous;0.4729729729729729;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.875;0.05;2;6;0.8333;0.625;0.7143;0.5;170.52;Sun Mar 12 12:27:07 2023
sim-50.Network7_amp.continuous;0.6774193548387096;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;63.27;Sun Mar 12 12:27:08 2023
sim-18.Network4_amp.continuous;0.5755102040816327;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.7368;0.1538;10;10;0.6;0.3158;0.4138;0.1053;624.92;Sun Mar 12 12:27:08 2023
sim-27.Network7_amp.continuous;0.4516129032258064;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.8333;0.1667;0.5556;5;6;0.1667;0.1667;0.1667;0.0;102.06;Sun Mar 12 12:27:10 2023
sim-49.Network6_cont.continuous;0.6216216216216216;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.75;0.375;0.15;7;4;0.25;0.125;0.1667;0.0;161.02;Sun Mar 12 12:27:10 2023
sim-47.Network6_cont.continuous;0.3648648648648648;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;162.53;Sun Mar 12 12:27:11 2023
sim-09.Network7_amp.continuous;0.4838709677419355;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.8;0.1667;0.4444;5;5;0.2;0.1667;0.1818;0.0;133.74;Sun Mar 12 12:27:11 2023
sim-31.Network7_amp.continuous;0.4838709677419355;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.1667;0.2222;5;3;0.3333;0.1667;0.2222;0.0;100.49;Sun Mar 12 12:27:12 2023
sim-25.Network7_cont.continuous;0.5483870967741935;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5714;0.6667;0.6154;0.1667;28.62;Sun Mar 12 12:27:12 2023
sim-54.Network7_amp.continuous;0.3548387096774194;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.3333;0.4444;4;6;0.3333;0.3333;0.3333;0.0;65.95;Sun Mar 12 12:27:12 2023
sim-22.Network7_amp.continuous;0.5806451612903226;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.7143;0.3333;0.5556;5;7;0.2857;0.3333;0.3077;0.0;118.64;Sun Mar 12 12:27:14 2023
sim-07.Network7_cont.continuous;0.5161290322580645;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;52.24;Sun Mar 12 12:27:16 2023
sim-14.Network4_amp.continuous;0.689795918367347;10;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.375;0.6842;0.1154;11;8;0.625;0.2632;0.3704;0.1053;636.03;Sun Mar 12 12:27:16 2023
sim-02.Network7_cont.continuous;0.6451612903225806;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.25;0.5;0.1111;3;4;0.75;0.5;0.6;0.3333;59.1;Sun Mar 12 12:27:17 2023
sim-03.Network7_cont.continuous;0.5806451612903226;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;4;5;0.6;0.5;0.5455;0.1667;59.16;Sun Mar 12 12:27:17 2023
sim-01.Network7_cont.continuous;0.5806451612903226;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.3333;3;6;0.5;0.5;0.5;0.0;60.44;Sun Mar 12 12:27:18 2023
sim-30.Network6_cont.continuous;0.5405405405405406;8;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.5;0.05;6;3;0.6667;0.25;0.3636;0.125;199.01;Sun Mar 12 12:27:21 2023
sim-23.Network7_cont.continuous;0.6129032258064516;6;500;notearslowrank;{'w_init': None, 'max_iter': 15, 'h_tol': 1e-06, 'rho_max': 1e+20, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;38.74;Sun Mar 12 12:27:21 2023
