dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
sim-45.Network6_cont.continuous;0.4324324324324324;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3636;1.125;0.2;4;11;0.6667;1.0;0.8;0.5;0.18;Sun Mar 19 19:44:02 2023
sim-52.Network6_cont.continuous;0.4189189189189189;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.75;0.35;8;11;0.3636;0.5;0.4211;0.0;0.12;Sun Mar 19 19:44:02 2023
sim-46.Network6_cont.continuous;0.4729729729729729;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.8;0.5;0.4;9;10;0.1818;0.25;0.2105;0.0;0.22;Sun Mar 19 19:44:02 2023
sim-43.Network6_cont.continuous;0.4729729729729729;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;1.0;0.25;5;11;0.4;0.75;0.5217;0.0;0.21;Sun Mar 19 19:44:02 2023
sim-60.Network6_cont.continuous;0.6081081081081081;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5455;0.875;0.3;6;11;0.4545;0.625;0.5263;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-42.Network6_cont.continuous;0.5675675675675675;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4;1.0;0.2;5;10;0.4615;0.75;0.5714;0.0;0.28;Sun Mar 19 19:44:02 2023
sim-41.Network6_cont.continuous;0.6351351351351351;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.8;0.5;0.4;10;10;0.2;0.25;0.2222;0.0;0.22;Sun Mar 19 19:44:02 2023
sim-53.Network6_cont.continuous;0.581081081081081;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.75;0.4;9;12;0.3333;0.5;0.4;0.0;0.17;Sun Mar 19 19:44:02 2023
sim-55.Network6_cont.continuous;0.527027027027027;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6154;0.875;0.4;9;13;0.3571;0.625;0.4545;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-01.Network7_amp.continuous;0.3548387096774194;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.8333;0.4444;4;9;0.4545;0.8333;0.5882;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-54.Network6_cont.continuous;0.5675675675675675;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.8182;0.5;0.45;10;11;0.1667;0.25;0.2;0.0;0.17;Sun Mar 19 19:44:02 2023
sim-56.Network6_cont.continuous;0.7297297297297297;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3636;1.125;0.2;4;11;0.5385;0.875;0.6667;0.125;0.16;Sun Mar 19 19:44:02 2023
sim-47.Network6_cont.continuous;0.3648648648648648;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.7;0.625;0.35;8;10;0.3;0.375;0.3333;0.0;0.3;Sun Mar 19 19:44:02 2023
sim-03.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.625;0.5;0.5556;6;8;0.375;0.5;0.4286;0.0;0.09;Sun Mar 19 19:44:02 2023
sim-58.Network6_cont.continuous;0.7297297297297297;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.375;0.875;0.15;4;8;0.625;0.625;0.625;0.25;0.16;Sun Mar 19 19:44:02 2023
sim-57.Network6_cont.continuous;0.6486486486486487;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5556;0.75;0.25;6;9;0.4444;0.5;0.4706;0.0;0.17;Sun Mar 19 19:44:02 2023
sim-08.Network7_amp.continuous;0.5806451612903226;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.5;0.4444;4;7;0.4286;0.5;0.4615;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-07.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.5;0.4444;4;7;0.375;0.5;0.4286;0.0;0.08;Sun Mar 19 19:44:02 2023
sim-10.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5714;0.6667;0.6154;0.1667;0.05;Sun Mar 19 19:44:02 2023
sim-59.Network6_cont.continuous;0.6216216216216216;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;1.0;0.15;4;9;0.5455;0.75;0.6316;0.125;0.11;Sun Mar 19 19:44:02 2023
sim-05.Network7_amp.continuous;0.4516129032258064;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.8333;0.4444;4;9;0.4545;0.8333;0.5882;0.0;0.09;Sun Mar 19 19:44:02 2023
sim-11.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;4;8;0.5;0.6667;0.5714;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-04.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.5;0.3333;4;6;0.5;0.5;0.5;0.0;0.13;Sun Mar 19 19:44:02 2023
sim-06.Network7_amp.continuous;0.3548387096774194;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.625;0.8333;0.7143;0.3333;0.12;Sun Mar 19 19:44:02 2023
sim-12.Network7_amp.continuous;0.6774193548387096;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;1.0;0.3333;3;9;0.6;1.0;0.75;0.3333;0.05;Sun Mar 19 19:44:02 2023
sim-02.Network7_amp.continuous;0.6451612903225806;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.5;0.8333;0.625;0.0;0.2;Sun Mar 19 19:44:02 2023
sim-09.Network7_amp.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;4;8;0.5;0.6667;0.5714;0.0;0.13;Sun Mar 19 19:44:02 2023
sim-17.Network7_amp.continuous;0.3548387096774194;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;4;8;0.4444;0.6667;0.5333;0.0;0.04;Sun Mar 19 19:44:02 2023
sim-18.Network7_amp.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5556;0.6667;0.5556;5;9;0.4;0.6667;0.5;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-19.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.7143;0.8333;0.7692;0.5;0.05;Sun Mar 19 19:44:02 2023
sim-20.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.625;0.8333;0.7143;0.3333;0.05;Sun Mar 19 19:44:02 2023
sim-21.Network7_amp.continuous;0.3548387096774194;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.8333;0.4444;4;9;0.4545;0.8333;0.5882;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-16.Network7_amp.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;5;8;0.4444;0.6667;0.5333;0.0;0.08;Sun Mar 19 19:44:02 2023
sim-22.Network7_amp.continuous;0.5806451612903226;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;3;7;0.5556;0.8333;0.6667;0.1667;0.06;Sun Mar 19 19:44:02 2023
sim-15.Network7_amp.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.8333;0.4444;5;9;0.5;0.8333;0.625;0.0;0.14;Sun Mar 19 19:44:02 2023
sim-13.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.1429;1.0;0.1111;1;7;0.4286;1.0;0.6;0.0;0.13;Sun Mar 19 19:44:02 2023
sim-14.Network7_amp.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.5;0.3333;4;6;0.5;0.5;0.5;0.0;0.16;Sun Mar 19 19:44:02 2023
sim-27.Network7_amp.continuous;0.4516129032258064;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;0.6667;0.2222;3;6;0.5714;0.6667;0.6154;0.1667;0.05;Sun Mar 19 19:44:02 2023
sim-23.Network7_amp.continuous;0.6774193548387096;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.5556;0.8333;0.6667;0.1667;0.06;Sun Mar 19 19:44:02 2023
sim-28.Network7_amp.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.5;0.6667;6;9;0.3333;0.5;0.4;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-26.Network7_amp.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.375;0.8333;0.3333;3;8;0.5;0.8333;0.625;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-25.Network7_amp.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;4;8;0.4444;0.6667;0.5333;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-24.Network7_amp.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;4;7;0.5;0.6667;0.5714;0.0;0.1;Sun Mar 19 19:44:02 2023
sim-32.Network7_amp.continuous;0.4516129032258064;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.1667;0.8333;0.1111;1;6;0.5556;0.8333;0.6667;0.1667;0.04;Sun Mar 19 19:44:02 2023
sim-33.Network7_amp.continuous;0.5806451612903226;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.375;0.8333;0.3333;3;8;0.4167;0.8333;0.5556;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-30.Network7_amp.continuous;0.3870967741935484;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.8333;0.4444;4;9;0.3846;0.8333;0.5263;0.0;0.08;Sun Mar 19 19:44:02 2023
sim-29.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;5;8;0.4444;0.6667;0.5333;0.0;0.09;Sun Mar 19 19:44:02 2023
sim-35.Network7_amp.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.0;0.8333;0.0;1;5;0.7143;0.8333;0.7692;0.5;0.07;Sun Mar 19 19:44:02 2023
sim-38.Network7_amp.continuous;0.6451612903225806;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.1667;0.8333;0.1111;1;6;0.8333;0.8333;0.8333;0.6667;0.05;Sun Mar 19 19:44:02 2023
sim-31.Network7_amp.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.8333;0.4444;5;9;0.4545;0.8333;0.5882;0.0;0.12;Sun Mar 19 19:44:02 2023
sim-34.Network7_amp.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;4;7;0.5714;0.6667;0.6154;0.1667;0.06;Sun Mar 19 19:44:02 2023
sim-41.Network7_amp.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.5556;0.8333;0.6667;0.1667;0.05;Sun Mar 19 19:44:02 2023
sim-36.Network7_amp.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.625;0.5;0.5556;5;8;0.375;0.5;0.4286;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-42.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;4;7;0.4444;0.6667;0.5333;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-37.Network7_amp.continuous;0.6451612903225806;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.5;0.8333;0.625;0.0;0.1;Sun Mar 19 19:44:02 2023
sim-39.Network7_amp.continuous;0.3548387096774194;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.5;0.6667;6;9;0.3333;0.5;0.4;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-45.Network7_amp.continuous;0.6451612903225806;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.3333;0.4444;6;6;0.3333;0.3333;0.3333;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-43.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;5;8;0.4444;0.6667;0.5333;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-40.Network7_amp.continuous;0.6451612903225806;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5;0.6667;0.5714;0.0;0.09;Sun Mar 19 19:44:02 2023
sim-44.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.375;0.8333;0.3333;3;8;0.5;0.8333;0.625;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-48.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.5;0.4444;5;7;0.4286;0.5;0.4615;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-49.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;4;8;0.5;0.6667;0.5714;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-46.Network7_amp.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;5;8;0.4444;0.6667;0.5333;0.0;0.1;Sun Mar 19 19:44:02 2023
sim-47.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;3;7;0.625;0.8333;0.7143;0.3333;0.11;Sun Mar 19 19:44:02 2023
sim-50.Network7_amp.continuous;0.6774193548387096;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.7143;0.3333;0.5556;6;7;0.2857;0.3333;0.3077;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-52.Network7_amp.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.7143;0.8333;0.7692;0.5;0.06;Sun Mar 19 19:44:02 2023
sim-51.Network7_amp.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.5;0.3333;4;6;0.5;0.5;0.5;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-54.Network7_amp.continuous;0.3548387096774194;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.5;0.3333;4;6;0.5;0.5;0.5;0.0;0.04;Sun Mar 19 19:44:02 2023
sim-53.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2857;0.8333;0.2222;2;7;0.5;0.8333;0.625;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-55.Network7_amp.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.5;0.4444;4;7;0.4286;0.5;0.4615;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-57.Network7_amp.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;4;8;0.4;0.6667;0.5;0.0;0.08;Sun Mar 19 19:44:02 2023
sim-01.Network7_cont.continuous;0.5806451612903226;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5;0.6667;0.5714;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-60.Network7_amp.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5;0.6667;0.5714;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-59.Network7_amp.continuous;0.4516129032258064;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.625;0.5;0.5556;5;8;0.3;0.5;0.375;0.0;0.08;Sun Mar 19 19:44:02 2023
sim-56.Network7_amp.continuous;0.3548387096774194;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6667;0.4444;4;8;0.4444;0.6667;0.5333;0.0;0.07;Sun Mar 19 19:44:02 2023
sim-58.Network7_amp.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.0;0.8333;0.0;1;5;0.7143;0.8333;0.7692;0.5;0.08;Sun Mar 19 19:44:02 2023
sim-02.Network7_cont.continuous;0.6451612903225806;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4;0.5;0.2222;3;5;0.5;0.5;0.5;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-03.Network7_cont.continuous;0.5806451612903226;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5;0.6667;0.5714;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-07.Network7_cont.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.1667;0.8333;0.1111;1;6;0.8333;0.8333;0.8333;0.6667;0.03;Sun Mar 19 19:44:02 2023
sim-05.Network7_cont.continuous;0.6451612903225806;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.5;0.6667;6;9;0.3333;0.5;0.4;0.0;0.04;Sun Mar 19 19:44:02 2023
sim-04.Network7_cont.continuous;0.3870967741935484;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.7143;0.3333;0.5556;5;7;0.2222;0.3333;0.2667;0.0;0.04;Sun Mar 19 19:44:02 2023
sim-06.Network7_cont.continuous;0.5806451612903226;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;0.6667;0.2222;2;6;0.6667;0.6667;0.6667;0.3333;0.04;Sun Mar 19 19:44:02 2023
sim-13.Network7_cont.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;0.6667;0.2222;2;6;0.6667;0.6667;0.6667;0.3333;0.03;Sun Mar 19 19:44:02 2023
sim-10.Network7_cont.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;0.6667;0.2222;2;6;0.6667;0.6667;0.6667;0.3333;0.04;Sun Mar 19 19:44:02 2023
sim-08.Network7_cont.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.5;0.4444;4;7;0.375;0.5;0.4286;0.0;0.05;Sun Mar 19 19:44:02 2023
sim-09.Network7_cont.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.1667;0.8333;0.1111;1;6;0.7143;0.8333;0.7692;0.5;0.04;Sun Mar 19 19:44:02 2023
sim-11.Network7_cont.continuous;0.4838709677419355;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.4444;0.6667;0.5333;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-15.Network7_cont.continuous;0.4193548387096774;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.5;0.4444;4;7;0.4286;0.5;0.4615;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-16.Network7_cont.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5;0.6667;0.5714;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-12.Network7_cont.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.75;0.3333;0.6667;7;8;0.25;0.3333;0.2857;0.0;0.06;Sun Mar 19 19:44:02 2023
sim-17.Network7_cont.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.5;0.4444;4;7;0.375;0.5;0.4286;0.0;0.03;Sun Mar 19 19:44:02 2023
sim-14.Network7_cont.continuous;0.5483870967741935;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.625;0.5;0.5556;5;8;0.3333;0.5;0.4;0.0;0.04;Sun Mar 19 19:44:02 2023
sim-21.Network7_cont.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;0.6667;0.2222;2;6;0.5714;0.6667;0.6154;0.1667;0.03;Sun Mar 19 19:44:02 2023
sim-19.Network7_cont.continuous;0.5161290322580645;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4286;0.6667;0.3333;3;7;0.5714;0.6667;0.6154;0.1667;0.04;Sun Mar 19 19:44:02 2023
sim-23.Network7_cont.continuous;0.6129032258064516;6;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.3333;0.4444;5;6;0.3333;0.3333;0.3333;0.0;0.03;Sun Mar 19 19:44:02 2023
