dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
sim-23.Network4_amp.continuous;0.5959183673469388;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.8421;0.0769;7;10;0.8;0.4211;0.5517;0.3158;192.66;Sun Mar 12 11:46:17 2023
sim-05.Network6_cont.continuous;0.527027027027027;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;5;4;0.5;0.25;0.3333;0.0;20.49;Sun Mar 12 11:46:17 2023
sim-23.Network6_amp.continuous;0.4594594594594595;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.75;0.1;3;6;0.6667;0.5;0.5714;0.25;48.3;Sun Mar 12 11:46:17 2023
sim-01.Network6_amp.continuous;0.3783783783783784;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.5;0.2;5;6;0.3333;0.25;0.2857;0.0;54.13;Sun Mar 12 11:46:18 2023
sim-12.Network6_cont.continuous;0.4594594594594595;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;16.14;Sun Mar 12 11:46:18 2023
sim-59.Network6_amp.continuous;0.5945945945945946;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;5;4;0.5;0.25;0.3333;0.0;25.43;Sun Mar 12 11:46:19 2023
sim-42.Network6_amp.continuous;0.3648648648648648;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;6;5;0.4;0.25;0.3077;0.0;41.84;Sun Mar 12 11:46:19 2023
sim-34.Network6_amp.continuous;0.4729729729729729;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;5;5;0.4;0.25;0.3077;0.0;47.09;Sun Mar 12 11:46:19 2023
sim-39.Network6_amp.continuous;0.4459459459459459;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.625;0.15;4;6;0.5;0.375;0.4286;0.0;44.08;Sun Mar 12 11:46:19 2023
sim-28.Network6_amp.continuous;0.2972972972972973;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.5;0.05;5;3;0.6667;0.25;0.3636;0.125;49.12;Sun Mar 12 11:46:19 2023
sim-41.Network6_amp.continuous;0.4459459459459459;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.625;0.15;4;6;0.5;0.375;0.4286;0.0;43.95;Sun Mar 12 11:46:20 2023
sim-30.Network6_amp.continuous;0.3108108108108108;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.625;0.15;4;6;0.5;0.375;0.4286;0.0;49.99;Sun Mar 12 11:46:20 2023
sim-47.Network6_amp.continuous;0.4054054054054054;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;40.5;Sun Mar 12 11:46:21 2023
sim-53.Network6_amp.continuous;0.4864864864864865;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;5;4;0.5;0.25;0.3333;0.0;36.44;Sun Mar 12 11:46:21 2023
sim-58.Network6_amp.continuous;0.2702702702702703;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5714;0.625;0.2;4;7;0.4286;0.375;0.4;0.0;29.44;Sun Mar 12 11:46:21 2023
sim-46.Network6_amp.continuous;0.4324324324324324;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.5;0.2;6;6;0.3333;0.25;0.2857;0.0;42.85;Sun Mar 12 11:46:22 2023
sim-50.Network4_amp.continuous;0.5795918367346938;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2857;0.6842;0.0769;10;7;0.7143;0.2632;0.3846;0.1579;189.27;Sun Mar 12 11:46:22 2023
sim-09.Network6_cont.continuous;0.581081081081081;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;22.36;Sun Mar 12 11:46:23 2023
sim-26.Network6_amp.continuous;0.527027027027027;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.625;0.15;4;6;0.5;0.375;0.4286;0.0;53.66;Sun Mar 12 11:46:23 2023
sim-04.Network6_cont.continuous;0.4594594594594595;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;4;5;0.6;0.375;0.4615;0.125;28.34;Sun Mar 12 11:46:24 2023
sim-15.Network6_cont.continuous;0.6081081081081081;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.875;0.05;3;6;0.8333;0.625;0.7143;0.5;18.55;Sun Mar 12 11:46:24 2023
sim-18.Network6_amp.continuous;0.5945945945945946;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;4;5;0.6;0.375;0.4615;0.125;57.3;Sun Mar 12 11:46:25 2023
sim-07.Network6_cont.continuous;0.6081081081081081;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.5;0.2;6;6;0.3333;0.25;0.2857;0.0;27.72;Sun Mar 12 11:46:25 2023
sim-56.Network6_amp.continuous;0.6081081081081081;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;6;1.0;0.75;0.8571;0.75;36.74;Sun Mar 12 11:46:25 2023
sim-22.Network6_amp.continuous;0.3918918918918919;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;5;4;0.5;0.25;0.3333;0.0;57.1;Sun Mar 12 11:46:26 2023
sim-19.Network6_cont.continuous;0.3513513513513513;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;6;5;0.4;0.25;0.3077;0.0;20.46;Sun Mar 12 11:46:28 2023
sim-57.Network6_amp.continuous;0.6216216216216216;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;36.54;Sun Mar 12 11:46:28 2023
sim-49.Network6_amp.continuous;0.4054054054054054;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.625;0.15;4;6;0.5;0.375;0.4286;0.0;45.16;Sun Mar 12 11:46:28 2023
sim-14.Network6_cont.continuous;0.527027027027027;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.8333;0.375;0.25;8;6;0.1667;0.125;0.1429;0.0;24.52;Sun Mar 12 11:46:29 2023
sim-27.Network6_cont.continuous;0.5405405405405406;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.25;0.15;8;3;0.0;0.0;nan;0.0;16.68;Sun Mar 12 11:46:30 2023
sim-55.Network6_amp.continuous;0.6351351351351351;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;4;5;0.6;0.375;0.4615;0.125;42.8;Sun Mar 12 11:46:30 2023
sim-20.Network6_cont.continuous;0.5405405405405406;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;20.35;Sun Mar 12 11:46:30 2023
sim-26.Network6_cont.continuous;0.5675675675675675;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.625;0.0;4;3;1.0;0.375;0.5455;0.375;18.08;Sun Mar 12 11:46:30 2023
sim-10.Network6_cont.continuous;0.7297297297297297;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.5;0.05;5;3;0.6667;0.25;0.3636;0.125;28.79;Sun Mar 12 11:46:31 2023
sim-03.Network6_cont.continuous;0.4189189189189189;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.625;0.15;5;6;0.5;0.375;0.4286;0.0;35.55;Sun Mar 12 11:46:31 2023
sim-08.Network6_cont.continuous;0.2567567567567567;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;33.22;Sun Mar 12 11:46:31 2023
sim-33.Network6_cont.continuous;0.4594594594594595;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.75;0.0;3;4;1.0;0.5;0.6667;0.5;14.28;Sun Mar 12 11:46:31 2023
sim-23.Network6_cont.continuous;0.5675675675675675;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;5;5;0.6;0.375;0.4615;0.125;20.9;Sun Mar 12 11:46:32 2023
sim-50.Network6_amp.continuous;0.6486486486486487;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;47.85;Sun Mar 12 11:46:32 2023
sim-15.Network6_amp.continuous;0.3783783783783784;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;4;5;0.6;0.375;0.4615;0.125;65.47;Sun Mar 12 11:46:32 2023
sim-13.Network6_cont.continuous;0.6351351351351351;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.5;0.05;5;3;0.6667;0.25;0.3636;0.125;28.58;Sun Mar 12 11:46:33 2023
sim-40.Network6_amp.continuous;0.4054054054054054;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;5;5;0.4;0.25;0.3077;0.0;58.41;Sun Mar 12 11:46:33 2023
sim-22.Network6_cont.continuous;0.6621621621621622;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;22.6;Sun Mar 12 11:46:33 2023
sim-25.Network6_cont.continuous;0.5;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;1.0;0.25;0.1;7;2;0.0;0.0;nan;0.0;21.65;Sun Mar 12 11:46:34 2023
sim-21.Network6_cont.continuous;0.2837837837837837;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;23.2;Sun Mar 12 11:46:34 2023
sim-52.Network6_amp.continuous;0.5135135135135135;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;5;5;0.4;0.25;0.3077;0.0;49.55;Sun Mar 12 11:46:34 2023
sim-11.Network6_cont.continuous;0.5405405405405406;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.875;0.0;2;5;1.0;0.625;0.7692;0.625;32.75;Sun Mar 12 11:46:35 2023
sim-31.Network6_cont.continuous;0.5405405405405406;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.875;0.0;2;5;1.0;0.625;0.7692;0.625;18.62;Sun Mar 12 11:46:35 2023
sim-32.Network6_amp.continuous;0.5675675675675675;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.875;0.0;2;5;1.0;0.625;0.7692;0.625;63.39;Sun Mar 12 11:46:35 2023
sim-32.Network6_cont.continuous;0.581081081081081;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.75;0.0;3;4;1.0;0.5;0.6667;0.5;19.24;Sun Mar 12 11:46:36 2023
sim-28.Network6_cont.continuous;0.3243243243243243;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;5;4;0.5;0.25;0.3333;0.0;22.49;Sun Mar 12 11:46:37 2023
sim-16.Network6_cont.continuous;0.4324324324324324;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;31.13;Sun Mar 12 11:46:38 2023
sim-24.Network6_cont.continuous;0.3648648648648648;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;5;4;0.5;0.25;0.3333;0.0;25.97;Sun Mar 12 11:46:38 2023
sim-46.Network6_cont.continuous;0.4729729729729729;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.625;0.1;4;5;0.6;0.375;0.4615;0.125;16.84;Sun Mar 12 11:46:39 2023
sim-49.Network6_cont.continuous;0.6216216216216216;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.375;0.05;6;2;0.5;0.125;0.2;0.0;15.97;Sun Mar 12 11:46:39 2023
sim-37.Network6_cont.continuous;0.5675675675675675;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.75;0.05;3;5;0.8;0.5;0.6154;0.375;20.64;Sun Mar 12 11:46:40 2023
sim-29.Network6_cont.continuous;0.5540540540540541;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;24.34;Sun Mar 12 11:46:40 2023
sim-55.Network6_cont.continuous;0.527027027027027;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.5;0.0;5;2;1.0;0.25;0.4;0.25;14.66;Sun Mar 12 11:46:40 2023
sim-52.Network6_cont.continuous;0.4189189189189189;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;6;4;0.5;0.25;0.3333;0.0;15.4;Sun Mar 12 11:46:40 2023
sim-43.Network6_amp.continuous;0.5405405405405406;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.75;0.375;0.15;7;4;0.25;0.125;0.1667;0.0;63.35;Sun Mar 12 11:46:41 2023
sim-40.Network6_cont.continuous;0.5675675675675675;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.5;0.1;5;4;0.5;0.25;0.3333;0.0;21.23;Sun Mar 12 11:46:41 2023
sim-35.Network6_cont.continuous;0.5945945945945946;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;24.72;Sun Mar 12 11:46:43 2023
sim-18.Network6_cont.continuous;0.7432432432432432;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.75;0.0;3;4;1.0;0.5;0.6667;0.5;37.04;Sun Mar 12 11:46:44 2023
sim-36.Network6_cont.continuous;0.581081081081081;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.5;0.05;5;3;0.6667;0.25;0.3636;0.125;26.07;Sun Mar 12 11:46:45 2023
sim-08.Network7_amp.continuous;0.5806451612903226;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.1667;0.2222;5;3;0.3333;0.1667;0.2222;0.0;13.95;Sun Mar 12 11:46:46 2023
sim-04.Network7_amp.continuous;0.5161290322580645;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.4;0.5;0.2222;3;5;0.6;0.5;0.5455;0.1667;15.53;Sun Mar 12 11:46:46 2023
sim-12.Network7_amp.continuous;0.6774193548387096;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.6667;0.0;2;4;1.0;0.6667;0.8;0.6667;12.79;Sun Mar 12 11:46:46 2023
sim-19.Network7_amp.continuous;0.4193548387096774;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.6667;0.0;2;4;1.0;0.6667;0.8;0.6667;11.8;Sun Mar 12 11:46:47 2023
sim-09.Network7_amp.continuous;0.4838709677419355;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.5;0.1667;0.1111;5;2;0.5;0.1667;0.25;0.0;14.68;Sun Mar 12 11:46:47 2023
sim-43.Network4_amp.continuous;0.6448979591836734;10;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.7368;0.0769;9;8;0.75;0.3158;0.4444;0.2105;215.12;Sun Mar 12 11:46:47 2023
sim-56.Network6_cont.continuous;0.7297297297297297;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;1.0;0.0;1;6;1.0;0.75;0.8571;0.75;20.62;Sun Mar 12 11:46:47 2023
sim-03.Network7_amp.continuous;0.5161290322580645;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.75;0.1667;0.3333;6;4;0.25;0.1667;0.2;0.0;17.27;Sun Mar 12 11:46:47 2023
sim-30.Network6_cont.continuous;0.5405405405405406;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.3333;0.5;0.05;5;3;0.6667;0.25;0.3636;0.125;31.87;Sun Mar 12 11:46:47 2023
sim-34.Network6_cont.continuous;0.5540540540540541;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.1667;0.875;0.05;2;6;0.8333;0.625;0.7143;0.5;30.45;Sun Mar 12 11:46:48 2023
sim-51.Network6_cont.continuous;0.3108108108108108;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;5;5;0.4;0.25;0.3077;0.0;24.08;Sun Mar 12 11:46:49 2023
sim-38.Network6_cont.continuous;0.5135135135135135;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.625;0.0;4;3;1.0;0.375;0.5455;0.375;30.13;Sun Mar 12 11:46:49 2023
sim-02.Network7_amp.continuous;0.6451612903225806;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.2;0.6667;0.1111;2;5;0.8;0.6667;0.7273;0.5;19.46;Sun Mar 12 11:46:49 2023
sim-17.Network7_amp.continuous;0.3548387096774194;6;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.8;0.1667;0.4444;5;5;0.2;0.1667;0.1818;0.0;15.56;Sun Mar 12 11:46:50 2023
sim-45.Network6_cont.continuous;0.4324324324324324;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6667;0.5;0.2;6;6;0.3333;0.25;0.2857;0.0;28.35;Sun Mar 12 11:46:50 2023
sim-47.Network6_cont.continuous;0.3648648648648648;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.25;0.625;0.05;4;4;0.75;0.375;0.5;0.25;28.13;Sun Mar 12 11:46:50 2023
sim-42.Network6_cont.continuous;0.5675675675675675;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.6;0.5;0.15;5;5;0.4;0.25;0.3077;0.0;29.99;Sun Mar 12 11:46:50 2023
sim-58.Network6_cont.continuous;0.7297297297297297;8;500;notears;{'lambda1': 0.1, 'loss_type': 'l2', 'max_iter': 100, 'h_tol': 1e-08, 'rho_max': 1e+16, 'w_threshold': 0.3};gCastle;No Error;0.0;0.5;0.0;5;2;1.0;0.25;0.4;0.25;22.23;Sun Mar 12 11:46:51 2023
