dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
sim-14.Network9_amp_cont.continuous;0.4915254237288136;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.3846;0.8;0.1923;5;13;0.5333;0.8;0.64;0.1;2.05;Sat Mar  4 11:49:15 2023
sim-43.Network9_amp_amp.continuous;0.576271186440678;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5333;0.7;0.3077;9;15;0.3684;0.7;0.4828;0.0;2.99;Sat Mar  4 11:49:15 2023
sim-04.Network9_amp_cont.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5385;0.6;0.2692;9;13;0.3333;0.6;0.4286;0.0;2.32;Sat Mar  4 11:49:15 2023
sim-05.Network9_amp_amp.continuous;0.5254237288135594;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6111;0.7;0.4231;11;18;0.3333;0.7;0.4516;0.0;3.76;Sat Mar  4 11:49:15 2023
sim-21.Network9_amp_cont.continuous;0.4491525423728814;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4167;0.7;0.1923;5;12;0.5833;0.7;0.6364;0.2;1.65;Sat Mar  4 11:49:15 2023
sim-19.Network9_amp_amp.continuous;0.4661016949152542;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.7;0.2692;7;14;0.3889;0.7;0.5;0.0;3.57;Sat Mar  4 11:49:15 2023
sim-41.Network9_amp_amp.continuous;0.5254237288135594;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.3333;0.8;0.1538;4;12;0.4706;0.8;0.5926;0.0;3.13;Sat Mar  4 11:49:15 2023
sim-27.Network9_amp_amp.continuous;0.4152542372881356;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6667;0.5;0.3846;11;15;0.2941;0.5;0.3704;0.0;3.36;Sat Mar  4 11:49:15 2023
sim-06.Network9_amp_amp.continuous;0.5;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.7222;0.5;0.5;13;18;0.2273;0.5;0.3125;0.0;3.91;Sat Mar  4 11:49:15 2023
sim-16.Network9_amp_amp.continuous;0.4576271186440678;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.3182;0.7;0.4375;0.0;3.71;Sat Mar  4 11:49:15 2023
sim-16.Network9_amp_cont.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5833;0.5;0.2692;7;12;0.4167;0.5;0.4545;0.0;2.18;Sat Mar  4 11:49:15 2023
sim-30.Network9_amp_amp.continuous;0.4322033898305085;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.65;0.7;0.5;13;20;0.3182;0.7;0.4375;0.0;3.46;Sat Mar  4 11:49:15 2023
sim-49.Network9_amp_amp.continuous;0.5;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6667;0.6;0.4615;12;18;0.3;0.6;0.4;0.0;3.17;Sat Mar  4 11:49:15 2023
sim-26.Network9_amp_amp.continuous;0.5254237288135594;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6875;0.5;0.4231;11;16;0.2381;0.5;0.3226;0.0;3.53;Sat Mar  4 11:49:15 2023
sim-44.Network9_amp_amp.continuous;0.5;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6875;0.5;0.4231;12;16;0.2632;0.5;0.3448;0.0;3.26;Sat Mar  4 11:49:15 2023
sim-25.Network9_amp_amp.continuous;0.4067796610169492;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4667;0.8;0.2692;7;15;0.4444;0.8;0.5714;0.0;3.58;Sat Mar  4 11:49:15 2023
sim-46.Network9_amp_amp.continuous;0.4491525423728814;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5882;0.7;0.3846;10;17;0.3889;0.7;0.5;0.0;3.23;Sat Mar  4 11:49:15 2023
sim-13.Network9_amp_cont.continuous;0.5677966101694916;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6154;0.5;0.3077;9;13;0.3333;0.5;0.4;0.0;2.51;Sat Mar  4 11:49:15 2023
sim-36.Network9_amp_amp.continuous;0.5338983050847458;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5333;0.7;0.3077;8;15;0.35;0.7;0.4667;0.0;3.48;Sat Mar  4 11:49:15 2023
sim-10.Network9_amp_amp.continuous;0.4745762711864407;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.3;0.6;0.4;0.0;4.07;Sat Mar  4 11:49:15 2023
sim-47.Network9_amp_amp.continuous;0.5932203389830508;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.8;0.3077;8;16;0.4706;0.8;0.5926;0.0;3.33;Sat Mar  4 11:49:15 2023
sim-33.Network9_amp_amp.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.3333;0.7;0.4516;0.0;3.59;Sat Mar  4 11:49:15 2023
sim-51.Network9_amp_amp.continuous;0.4322033898305085;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.2857;0.6;0.3871;0.0;3.24;Sat Mar  4 11:49:15 2023
sim-53.Network9_amp_amp.continuous;0.4576271186440678;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5556;0.8;0.3846;10;18;0.4211;0.8;0.5517;0.0;3.05;Sat Mar  4 11:49:15 2023
sim-03.Network9_amp_amp.continuous;0.4152542372881356;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6667;0.6;0.4615;12;18;0.2727;0.6;0.375;0.0;4.36;Sat Mar  4 11:49:15 2023
sim-28.Network9_amp_amp.continuous;0.4661016949152542;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.7647;0.4;0.5;14;17;0.2;0.4;0.2667;0.0;3.78;Sat Mar  4 11:49:15 2023
sim-40.Network9_amp_amp.continuous;0.5254237288135594;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6471;0.6;0.4231;11;17;0.2857;0.6;0.3871;0.0;3.64;Sat Mar  4 11:49:15 2023
sim-35.Network9_amp_amp.continuous;0.423728813559322;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6111;0.7;0.4231;11;18;0.3333;0.7;0.4516;0.0;3.75;Sat Mar  4 11:49:15 2023
sim-20.Network9_amp_cont.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5714;0.6;0.3077;8;14;0.4286;0.6;0.5;0.0;2.23;Sat Mar  4 11:49:15 2023
sim-19.Network9_amp_cont.continuous;0.5169491525423728;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4615;0.7;0.2308;6;13;0.5385;0.7;0.6087;0.1;2.56;Sat Mar  4 11:49:15 2023
sim-55.Network9_amp_amp.continuous;0.4915254237288136;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;11;16;0.375;0.6;0.4615;0.0;3.2;Sat Mar  4 11:49:15 2023
sim-57.Network9_amp_amp.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6842;0.6;0.5;13;19;0.3;0.6;0.4;0.0;3.07;Sat Mar  4 11:49:15 2023
sim-08.Network9_amp_cont.continuous;0.576271186440678;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6429;0.5;0.3462;10;14;0.3333;0.5;0.4;0.0;2.87;Sat Mar  4 11:49:15 2023
sim-09.Network9_amp_cont.continuous;0.4322033898305085;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.3333;0.8;0.1538;4;12;0.6667;0.8;0.7273;0.4;2.84;Sat Mar  4 11:49:15 2023
sim-56.Network9_amp_amp.continuous;0.576271186440678;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.8;0.3077;8;16;0.5;0.8;0.6154;0.0;3.26;Sat Mar  4 11:49:15 2023
sim-02.Network9_amp_cont.continuous;0.4322033898305085;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.8;0.3077;8;16;0.4211;0.8;0.5517;0.0;3.06;Sat Mar  4 11:49:15 2023
sim-17.Network9_amp_cont.continuous;0.3813559322033898;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5714;0.6;0.3077;8;14;0.4;0.6;0.48;0.0;2.76;Sat Mar  4 11:49:15 2023
sim-52.Network9_amp_amp.continuous;0.5254237288135594;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.35;0.7;0.4667;0.0;3.4;Sat Mar  4 11:49:15 2023
sim-50.Network9_amp_amp.continuous;0.5;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.8;0.3077;10;16;0.4211;0.8;0.5517;0.0;3.6;Sat Mar  4 11:49:15 2023
sim-60.Network9_amp_amp.continuous;0.4491525423728814;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5882;0.7;0.3846;10;17;0.3684;0.7;0.4828;0.0;3.15;Sat Mar  4 11:49:15 2023
sim-34.Network9_amp_amp.continuous;0.5508474576271186;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6;0.6;0.3462;9;15;0.3158;0.6;0.4138;0.0;4.05;Sat Mar  4 11:49:15 2023
sim-22.Network9_amp_cont.continuous;0.4322033898305085;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.7;0.2692;7;14;0.5;0.7;0.5833;0.0;2.34;Sat Mar  4 11:49:16 2023
sim-10.Network9_amp_cont.continuous;0.576271186440678;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5333;0.7;0.3077;8;15;0.4375;0.7;0.5385;0.0;3.12;Sat Mar  4 11:49:16 2023
sim-12.Network9_amp_cont.continuous;0.3983050847457627;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6111;0.7;0.4231;11;18;0.3684;0.7;0.4828;0.0;3.06;Sat Mar  4 11:49:16 2023
sim-07.Network9_amp_cont.continuous;0.5254237288135594;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.7;0.2692;7;14;0.4375;0.7;0.5385;0.0;3.25;Sat Mar  4 11:49:16 2023
sim-58.Network9_amp_amp.continuous;0.6271186440677966;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6667;0.6;0.4615;12;18;0.3;0.6;0.4;0.0;3.48;Sat Mar  4 11:49:16 2023
sim-39.Network9_amp_amp.continuous;0.5677966101694916;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.3158;0.6;0.4138;0.0;4.2;Sat Mar  4 11:49:16 2023
sim-18.Network9_amp_cont.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5714;0.6;0.3077;8;14;0.4286;0.6;0.5;0.0;3.15;Sat Mar  4 11:49:16 2023
sim-15.Network9_amp_cont.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6;0.6;0.3462;9;15;0.4;0.6;0.48;0.0;3.22;Sat Mar  4 11:49:16 2023
sim-11.Network9_amp_cont.continuous;0.4067796610169492;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6;0.6;0.3462;9;15;0.3333;0.6;0.4286;0.0;3.29;Sat Mar  4 11:49:16 2023
sim-01.Network9_amp_cont.continuous;0.559322033898305;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.75;0.5;0.5769;15;20;0.25;0.5;0.3333;0.0;3.51;Sat Mar  4 11:49:16 2023
sim-23.Network9_amp_cont.continuous;0.4322033898305085;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.8235;0.3;0.5385;14;17;0.1765;0.3;0.2222;0.0;2.59;Sat Mar  4 11:49:16 2023
sim-27.Network9_amp_cont.continuous;0.4661016949152542;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5714;0.6;0.3077;8;14;0.4286;0.6;0.5;0.0;2.13;Sat Mar  4 11:49:16 2023
sim-59.Network9_amp_amp.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6667;0.6;0.4615;12;18;0.3158;0.6;0.4138;0.0;3.93;Sat Mar  4 11:49:16 2023
sim-26.Network9_amp_cont.continuous;0.5338983050847458;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4615;0.7;0.2308;6;13;0.5;0.7;0.5833;0.0;2.41;Sat Mar  4 11:49:16 2023
sim-05.Network9_amp_cont.continuous;0.4406779661016949;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.7222;0.5;0.5;13;18;0.2381;0.5;0.3226;0.0;3.98;Sat Mar  4 11:49:16 2023
sim-49.Network9_amp_cont.continuous;0.4745762711864407;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4545;0.6;0.1923;5;11;0.5;0.6;0.5455;0.0;1.72;Sat Mar  4 11:49:16 2023
sim-24.Network9_amp_cont.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.3333;0.6;0.4286;0.0;3.16;Sat Mar  4 11:49:17 2023
sim-31.Network9_amp_cont.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;10;16;0.3182;0.7;0.4375;0.0;2.26;Sat Mar  4 11:49:17 2023
sim-25.Network9_amp_cont.continuous;0.4067796610169492;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.3333;0.8;0.1538;4;12;0.5714;0.8;0.6667;0.2;2.88;Sat Mar  4 11:49:17 2023
sim-34.Network9_amp_cont.continuous;0.4491525423728814;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.3889;0.7;0.5;0.0;2.48;Sat Mar  4 11:49:17 2023
sim-59.Network9_amp_cont.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4667;0.8;0.2692;7;15;0.5;0.8;0.6154;0.0;2.09;Sat Mar  4 11:49:17 2023
sim-29.Network9_amp_cont.continuous;0.5423728813559322;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6667;0.6;0.4615;12;18;0.3158;0.6;0.4138;0.0;3.15;Sat Mar  4 11:49:17 2023
sim-44.Network9_amp_cont.continuous;0.4406779661016949;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.7;0.2692;7;14;0.4667;0.7;0.56;0.0;2.56;Sat Mar  4 11:49:17 2023
sim-11.Network9_cont_amp.continuous;0.4915254237288136;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6667;0.6;0.4615;13;18;0.3;0.6;0.4;0.0;2.09;Sat Mar  4 11:49:17 2023
sim-35.Network9_amp_cont.continuous;0.5169491525423728;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.3889;0.7;0.5;0.0;2.9;Sat Mar  4 11:49:17 2023
sim-51.Network9_amp_cont.continuous;0.5423728813559322;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5333;0.7;0.3077;8;15;0.4667;0.7;0.56;0.0;2.5;Sat Mar  4 11:49:17 2023
sim-48.Network9_amp_cont.continuous;0.4576271186440678;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4615;0.7;0.2308;6;13;0.5;0.7;0.5833;0.0;2.57;Sat Mar  4 11:49:17 2023
sim-32.Network9_amp_cont.continuous;0.559322033898305;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6429;0.5;0.3462;9;14;0.2941;0.5;0.3704;0.0;2.98;Sat Mar  4 11:49:17 2023
sim-41.Network9_amp_cont.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6842;0.6;0.5;13;19;0.3158;0.6;0.4138;0.0;2.78;Sat Mar  4 11:49:17 2023
sim-28.Network9_amp_cont.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.3333;0.6;0.4286;0.0;3.36;Sat Mar  4 11:49:17 2023
sim-40.Network9_amp_cont.continuous;0.4491525423728814;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6429;0.5;0.3462;9;14;0.3333;0.5;0.4;0.0;2.82;Sat Mar  4 11:49:17 2023
sim-38.Network9_amp_cont.continuous;0.4915254237288136;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6111;0.7;0.4231;11;18;0.3684;0.7;0.4828;0.0;2.86;Sat Mar  4 11:49:17 2023
sim-30.Network9_amp_cont.continuous;0.4661016949152542;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.7;0.2692;7;14;0.3889;0.7;0.5;0.0;3.22;Sat Mar  4 11:49:17 2023
sim-39.Network9_amp_cont.continuous;0.5169491525423728;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.2857;0.6;0.3871;0.0;2.93;Sat Mar  4 11:49:17 2023
sim-43.Network9_amp_cont.continuous;0.4745762711864407;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5882;0.7;0.3846;10;17;0.4118;0.7;0.5185;0.0;2.84;Sat Mar  4 11:49:17 2023
sim-42.Network9_amp_cont.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5714;0.6;0.3077;8;14;0.4286;0.6;0.5;0.0;2.83;Sat Mar  4 11:49:17 2023
sim-45.Network9_amp_cont.continuous;0.559322033898305;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5333;0.7;0.3077;8;15;0.4667;0.7;0.56;0.0;2.9;Sat Mar  4 11:49:18 2023
sim-56.Network9_amp_cont.continuous;0.5169491525423728;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.7;0.2692;7;14;0.4375;0.7;0.5385;0.0;2.71;Sat Mar  4 11:49:18 2023
sim-20.Network9_cont_amp.continuous;0.423728813559322;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6111;0.7;0.4231;11;18;0.3684;0.7;0.4828;0.0;2.13;Sat Mar  4 11:49:18 2023
sim-46.Network9_amp_cont.continuous;0.4915254237288136;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.4118;0.7;0.5185;0.0;2.93;Sat Mar  4 11:49:18 2023
sim-04.Network9_cont_amp.continuous;0.5338983050847458;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4286;0.8;0.2308;6;14;0.4706;0.8;0.5926;0.0;2.54;Sat Mar  4 11:49:18 2023
sim-60.Network9_amp_cont.continuous;0.4491525423728814;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5882;0.7;0.3846;10;17;0.4118;0.7;0.5185;0.0;2.72;Sat Mar  4 11:49:18 2023
sim-33.Network9_amp_cont.continuous;0.5338983050847458;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.4375;0.7;0.5385;0.0;3.28;Sat Mar  4 11:49:18 2023
sim-24.Network9_cont_amp.continuous;0.5847457627118644;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.7;0.2692;7;14;0.4375;0.7;0.5385;0.0;2.22;Sat Mar  4 11:49:18 2023
sim-02.Network9_cont_amp.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6316;0.7;0.4615;12;19;0.3333;0.7;0.4516;0.0;2.71;Sat Mar  4 11:49:18 2023
sim-03.Network9_cont_amp.continuous;0.5169491525423728;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.3529;0.6;0.4444;0.0;2.72;Sat Mar  4 11:49:18 2023
sim-58.Network9_amp_cont.continuous;0.4491525423728814;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6;0.6;0.3462;9;15;0.4;0.6;0.48;0.0;2.86;Sat Mar  4 11:49:18 2023
sim-50.Network9_amp_cont.continuous;0.4067796610169492;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5625;0.7;0.3462;9;16;0.4118;0.7;0.5185;0.0;3.01;Sat Mar  4 11:49:18 2023
sim-37.Network9_amp_cont.continuous;0.5084745762711864;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5385;0.6;0.2692;8;13;0.3158;0.6;0.4138;0.0;3.21;Sat Mar  4 11:49:18 2023
sim-36.Network9_amp_cont.continuous;0.5254237288135594;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5;0.8;0.3077;8;16;0.4;0.8;0.5333;0.0;3.26;Sat Mar  4 11:49:18 2023
sim-08.Network9_cont_amp.continuous;0.4067796610169492;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4615;0.7;0.2308;6;13;0.5385;0.7;0.6087;0.1;2.75;Sat Mar  4 11:49:18 2023
sim-21.Network9_cont_amp.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6154;0.5;0.3077;10;13;0.3571;0.5;0.4167;0.0;2.37;Sat Mar  4 11:49:18 2023
sim-06.Network9_cont_amp.continuous;0.5169491525423728;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6;0.6;0.3462;9;15;0.4;0.6;0.48;0.0;2.81;Sat Mar  4 11:49:18 2023
sim-41.Network9_cont_amp.continuous;0.4830508474576271;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.4286;0.8;0.2308;6;14;0.5714;0.8;0.6667;0.2;1.82;Sat Mar  4 11:49:18 2023
sim-54.Network9_amp_cont.continuous;0.4915254237288136;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.7222;0.5;0.5;13;18;0.2632;0.5;0.3448;0.0;3.09;Sat Mar  4 11:49:18 2023
sim-12.Network9_cont_amp.continuous;0.4661016949152542;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6471;0.6;0.4231;11;17;0.3529;0.6;0.4444;0.0;2.71;Sat Mar  4 11:49:18 2023
sim-10.Network9_cont_amp.continuous;0.4745762711864407;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.6429;0.5;0.3462;10;14;0.3333;0.5;0.4;0.0;2.76;Sat Mar  4 11:49:18 2023
sim-47.Network9_amp_cont.continuous;0.4745762711864407;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.625;0.6;0.3846;10;16;0.3;0.6;0.4;0.0;3.26;Sat Mar  4 11:49:18 2023
sim-09.Network9_cont_amp.continuous;0.4745762711864407;9;500;ges;{'criterion': 'bic', 'method': 'scatter', 'k': 0.001, 'N': 10};gCastle;No Error;0.5882;0.7;0.3846;10;17;0.3684;0.7;0.4828;0.0;2.79;Sat Mar  4 11:49:18 2023
